url,title,paragraph,tokens
https://en.wikipedia.org/wiki/Kars_dog,Kars dog - Wikipedia,"The Kars, known as the Kars Köpeği  in Turkish, is a breed of livestock guardian dog from eastern Turkey.","['the', 'kars', 'known', 'as', 'the', 'kars', 'kopegi', 'in', 'turkish', 'is', 'a', 'breed', 'of', 'livestock', 'guardian', 'dog', 'from', 'eastern', 'turkey']"
https://en.wikipedia.org/wiki/Karst_Shepherd,Karst Shepherd - Wikipedia,"The Karst Shepherd (Slovene: kraški ovčar listen (help·info) or kraševec listen (help·info)) is a breed of dog of the livestock guardian type, originating in Slovenia.[1][2] This breed is recognised by the Fédération Cynologique Internationale.","['the', 'karst', 'shepherd', 'slovene', 'kraski', 'ovcar', 'listen', 'helpinfo', 'or', 'krasevec', 'listen', 'helpinfo', 'is', 'a', 'breed', 'of', 'dog', 'of', 'the', 'livestock', 'guardian', 'type', 'originating', 'in', 'slovenia', 'this', 'breed', 'is', 'recognised', 'by', 'the', 'federation', 'cynologique', 'internationale']"
https://en.wikipedia.org/wiki/Keeshond,Keeshond - Wikipedia,"The Keeshond (/ˈkeɪshɒnd/ KAYSS-hond, plur. Keeshonden) is a medium-sized dog with a plush, two-layer coat of silver and black fur with a ruff and a curled tail. The Keeshond is descended from ancient Arctic dogs. Their closest relatives are the German spitzes such as the Großspitz (Large Spitz), Mittelspitz (Medium Spitz), Kleinspitz (Miniature Spitz), Zwergspitz (Dwarf-Spitz) or Pomeranian.","['the', 'keeshond', 'keIshand', 'kaysshond', 'plur', 'keeshonden', 'is', 'a', 'mediumsized', 'dog', 'with', 'a', 'plush', 'twolayer', 'coat', 'of', 'silver', 'and', 'black', 'fur', 'with', 'a', 'ruff', 'and', 'a', 'curled', 'tail', 'the', 'keeshond', 'is', 'descended', 'from', 'ancient', 'arctic', 'dogs', 'their', 'closest', 'relatives', 'are', 'the', 'german', 'spitzes', 'such', 'as', 'the', 'grossspitz', 'large', 'spitz', 'mittelspitz', 'medium', 'spitz', 'kleinspitz', 'miniature', 'spitz', 'zwergspitz', 'dwarfspitz', 'or', 'pomeranian']"
https://en.wikipedia.org/wiki/Kerry_Beagle,Kerry Beagle - Wikipedia,The Kerry Beagle (Irish: An Pocadán Ciarraíoch) is the only extant scent hound breed native to Ireland.,"['the', 'kerry', 'beagle', 'irish', 'an', 'pocadan', 'ciarraioch', 'is', 'the', 'only', 'extant', 'scent', 'hound', 'breed', 'native', 'to', 'ireland']"
https://en.wikipedia.org/wiki/Kerry_Blue_Terrier,Kerry Blue Terrier - Wikipedia,"The Kerry Blue Terrier (also known as the Irish Blue Terrier) (Irish: An Brocaire Gorm) is a breed of dog.[1] Originally bred to control vermin including rats, rabbits, badgers, foxes, otters and hares, over time the Kerry became a general working dog used for a variety of jobs including herding cattle and sheep, and as a guard dog. Today the Kerry has spread around the world as a companion and working dog. Despite a Kerry Blue winning Crufts (the most prestigious UK dog show) in 2000,[2] it remains an ""unfashionable"" breed,[3] and is distinctly uncommon; however, it is not as threatened as some of the other terrier breeds such as the Skye Terrier, Sealyham Terrier, and Dandie Dinmont Terrier.","['the', 'kerry', 'blue', 'terrier', 'also', 'known', 'as', 'the', 'irish', 'blue', 'terrier', 'irish', 'an', 'brocaire', 'gorm', 'is', 'a', 'breed', 'of', 'dog', 'originally', 'bred', 'to', 'control', 'vermin', 'including', 'rats', 'rabbits', 'badgers', 'foxes', 'otters', 'and', 'hares', 'over', 'time', 'the', 'kerry', 'became', 'a', 'general', 'working', 'dog', 'used', 'for', 'a', 'variety', 'of', 'jobs', 'including', 'herding', 'cattle', 'and', 'sheep', 'and', 'as', 'a', 'guard', 'dog', 'today', 'the', 'kerry', 'has', 'spread', 'around', 'the', 'world', 'as', 'a', 'companion', 'and', 'working', 'dog', 'despite', 'a', 'kerry', 'blue', 'winning', 'crufts', 'the', 'most', 'prestigious', 'uk', 'dog', 'show', 'in', 'it', 'remains', 'an', 'unfashionable', 'breed', 'and', 'is', 'distinctly', 'uncommon', 'however', 'it', 'is', 'not', 'as', 'threatened', 'as', 'some', 'of', 'the', 'other', 'terrier', 'breeds', 'such', 'as', 'the', 'skye', 'terrier', 'sealyham', 'terrier', 'and', 'dandie', 'dinmont', 'terrier']"
https://en.wikipedia.org/wiki/King_Charles_Spaniel,King Charles Spaniel - Wikipedia,"The King Charles Spaniel (also known as the English Toy Spaniel) is a small dog breed of the spaniel type. In 1903, the Kennel Club combined four separate toy spaniel breeds under this single title. The other varieties merged into this breed were the Blenheim, Ruby and Prince Charles Spaniels, each of which contributed one of the four colours available in the breed.","['the', 'king', 'charles', 'spaniel', 'also', 'known', 'as', 'the', 'english', 'toy', 'spaniel', 'is', 'a', 'small', 'dog', 'breed', 'of', 'the', 'spaniel', 'type', 'in', 'the', 'kennel', 'club', 'combined', 'four', 'separate', 'toy', 'spaniel', 'breeds', 'under', 'this', 'single', 'title', 'the', 'other', 'varieties', 'merged', 'into', 'this', 'breed', 'were', 'the', 'blenheim', 'ruby', 'and', 'prince', 'charles', 'spaniels', 'each', 'of', 'which', 'contributed', 'one', 'of', 'the', 'four', 'colours', 'available', 'in', 'the', 'breed']"
https://en.wikipedia.org/wiki/King_Shepherd,German Shepherd - Wikipedia,The German Shepherd[a] is a German breed of working dog of medium to large size. The breed was developed by Max von Stephanitz using various traditional German herding dogs from 1899.,"['the', 'german', 'shepherda', 'is', 'a', 'german', 'breed', 'of', 'working', 'dog', 'of', 'medium', 'to', 'large', 'size', 'the', 'breed', 'was', 'developed', 'by', 'max', 'von', 'stephanitz', 'using', 'various', 'traditional', 'german', 'herding', 'dogs', 'from']"
https://en.wikipedia.org/wiki/Kintamani_(dog),Kintamani (dog) - Wikipedia,The Kintamani (Indonesian: anjing kintamani) or the Kintamani-Bali Dog[1] is a dog native to the Indonesian island of Bali and originated from the Kintamani region. It is a popular pet for the Balinese and locally Bali's only official breed. The breed was developed from free-roaming local Bali street dogs and was recognised by the FCI in 2019.[1],"['the', 'kintamani', 'indonesian', 'anjing', 'kintamani', 'or', 'the', 'kintamanibali', 'dog', 'is', 'a', 'dog', 'native', 'to', 'the', 'indonesian', 'island', 'of', 'bali', 'and', 'originated', 'from', 'the', 'kintamani', 'region', 'it', 'is', 'a', 'popular', 'pet', 'for', 'the', 'balinese', 'and', 'locally', 'balis', 'only', 'official', 'breed', 'the', 'breed', 'was', 'developed', 'from', 'freeroaming', 'local', 'bali', 'street', 'dogs', 'and', 'was', 'recognised', 'by', 'the', 'fci', 'in']"
https://en.wikipedia.org/wiki/Kishu,Kishu - Wikipedia,"The Kishu (紀州犬, Kishū-Ken), sometimes called Kishu Inu or Kishu dog, is a Japanese breed of dog. It is descended from ancient medium-sized breeds and named after the Kishu region, now Mie Prefecture and Wakayama Prefecture. It was designated a living national monument of Japan in 1934.[1] Kishu have been prized since prehistoric times for boar and deer hunting.[1][2] Like the Shiba, they are often quiet. Kishu will stalk prey quietly rather than bark.[1] They are the most commonly used purebred native Japanese breed used for hunting boar to this day.","['the', 'kishu', 'Ji', 'Zhou', 'Quan', 'kishuken', 'sometimes', 'called', 'kishu', 'inu', 'or', 'kishu', 'dog', 'is', 'a', 'japanese', 'breed', 'of', 'dog', 'it', 'is', 'descended', 'from', 'ancient', 'mediumsized', 'breeds', 'and', 'named', 'after', 'the', 'kishu', 'region', 'now', 'mie', 'prefecture', 'and', 'wakayama', 'prefecture', 'it', 'was', 'designated', 'a', 'living', 'national', 'monument', 'of', 'japan', 'in', 'kishu', 'have', 'been', 'prized', 'since', 'prehistoric', 'times', 'for', 'boar', 'and', 'deer', 'hunting', 'like', 'the', 'shiba', 'they', 'are', 'often', 'quiet', 'kishu', 'will', 'stalk', 'prey', 'quietly', 'rather', 'than', 'bark', 'they', 'are', 'the', 'most', 'commonly', 'used', 'purebred', 'native', 'japanese', 'breed', 'used', 'for', 'hunting', 'boar', 'to', 'this', 'day']"
https://en.wikipedia.org/wiki/Kokoni,Kokoni - Wikipedia,"The Kokoni (Greek: Κοκόνι) is a small domestic dog breed from Greece, only recently established as a standardized breed.  The foundation stock, a general landrace of small dogs of the region, are widely found throughout the country.","['the', 'kokoni', 'greek', 'kokoni', 'is', 'a', 'small', 'domestic', 'dog', 'breed', 'from', 'greece', 'only', 'recently', 'established', 'as', 'a', 'standardized', 'breed', 'the', 'foundation', 'stock', 'a', 'general', 'landrace', 'of', 'small', 'dogs', 'of', 'the', 'region', 'are', 'widely', 'found', 'throughout', 'the', 'country']"
https://en.wikipedia.org/wiki/Kombai_(dog),Kombai dog - Wikipedia,"The Kombai or Polygar dog is a breed of working dog native to Tamil Nadu in Southern India.[1] Traditionally kept for guarding and protection, they have a reputation for making excellent guard dogs. They were also occasionally used for hunting big games.","['the', 'kombai', 'or', 'polygar', 'dog', 'is', 'a', 'breed', 'of', 'working', 'dog', 'native', 'to', 'tamil', 'nadu', 'in', 'southern', 'india', 'traditionally', 'kept', 'for', 'guarding', 'and', 'protection', 'they', 'have', 'a', 'reputation', 'for', 'making', 'excellent', 'guard', 'dogs', 'they', 'were', 'also', 'occasionally', 'used', 'for', 'hunting', 'big', 'games']"
https://en.wikipedia.org/wiki/Komondor,Komondor - Wikipedia,"The Komondor (/ˈkɒməndɔːr, ˈkoʊm-/[1]), also known as the Hungarian sheepdog, is a large, white-coloured Hungarian breed of livestock guardian dog with a long, corded coat.[2]","['the', 'komondor', 'kamndor', 'koUm', 'also', 'known', 'as', 'the', 'hungarian', 'sheepdog', 'is', 'a', 'large', 'whitecoloured', 'hungarian', 'breed', 'of', 'livestock', 'guardian', 'dog', 'with', 'a', 'long', 'corded', 'coat']"
https://en.wikipedia.org/wiki/Kooikerhondje,Kooikerhondje - Wikipedia,"The Kooikerhondje (Dutch for ""Duck catcher's small dog"") is a small spaniel-type breed of dog of Dutch ancestry that was originally used as a working dog, particularly in an eendenkooi (duck decoy) to lure ducks.  Kooikers were popular in the 17th and 18th century and appear in the paintings of Rembrandt and Jan Steen. The breed is gaining popularity in the United States, Canada and Scandinavia, where it is still relatively unknown.","['the', 'kooikerhondje', 'dutch', 'for', 'duck', 'catchers', 'small', 'dog', 'is', 'a', 'small', 'spanieltype', 'breed', 'of', 'dog', 'of', 'dutch', 'ancestry', 'that', 'was', 'originally', 'used', 'as', 'a', 'working', 'dog', 'particularly', 'in', 'an', 'eendenkooi', 'duck', 'decoy', 'to', 'lure', 'ducks', 'kooikers', 'were', 'popular', 'in', 'the', 'th', 'and', 'th', 'century', 'and', 'appear', 'in', 'the', 'paintings', 'of', 'rembrandt', 'and', 'jan', 'steen', 'the', 'breed', 'is', 'gaining', 'popularity', 'in', 'the', 'united', 'states', 'canada', 'and', 'scandinavia', 'where', 'it', 'is', 'still', 'relatively', 'unknown']"
https://en.wikipedia.org/wiki/Koolie,Koolie - Wikipedia,"The Koolie (also known as the Australian Koolie or by the historic misnomer ""German Coolie"") is an Australian dog breed. The Koolie is a working or herding dog which has existed in Australia since the early 19th century when it was bred from imported British working dogs. Robert Kaleski, in an article on Cattle Dogs in the August 1903 issue of the Agricultural Gazette of New South Wales, describes the ""Welsh heeler or merle, erroneously known as the German collie,"" as a ""blue-gray dog about the size and build of a smooth-haired collie, generally with wall eyes.""  The British background predominated in the dogs that came to be associated with the ""German collie"" name.","['the', 'koolie', 'also', 'known', 'as', 'the', 'australian', 'koolie', 'or', 'by', 'the', 'historic', 'misnomer', 'german', 'coolie', 'is', 'an', 'australian', 'dog', 'breed', 'the', 'koolie', 'is', 'a', 'working', 'or', 'herding', 'dog', 'which', 'has', 'existed', 'in', 'australia', 'since', 'the', 'early', 'th', 'century', 'when', 'it', 'was', 'bred', 'from', 'imported', 'british', 'working', 'dogs', 'robert', 'kaleski', 'in', 'an', 'article', 'on', 'cattle', 'dogs', 'in', 'the', 'august', 'issue', 'of', 'the', 'agricultural', 'gazette', 'of', 'new', 'south', 'wales', 'describes', 'the', 'welsh', 'heeler', 'or', 'merle', 'erroneously', 'known', 'as', 'the', 'german', 'collie', 'as', 'a', 'bluegray', 'dog', 'about', 'the', 'size', 'and', 'build', 'of', 'a', 'smoothhaired', 'collie', 'generally', 'with', 'wall', 'eyes', 'the', 'british', 'background', 'predominated', 'in', 'the', 'dogs', 'that', 'came', 'to', 'be', 'associated', 'with', 'the', 'german', 'collie', 'name']"
https://en.wikipedia.org/wiki/Koyun_dog,Rize Koyun - Wikipedia,The Rize Koyan is a breed of livestock guardian dog from north Black Sea shore in Turkey.[1] ,"['the', 'rize', 'koyan', 'is', 'a', 'breed', 'of', 'livestock', 'guardian', 'dog', 'from', 'north', 'black', 'sea', 'shore', 'in', 'turkey']"
https://en.wikipedia.org/wiki/Kromfohrl%C3%A4nder,Kromfohrländer - Wikipedia,"The Kromfohrländer (/ˈkroʊmfərlændər/ KROHM-fər-land-ər) commonly known as Kromi is a breed of dog that originated in Germany.[1] It is used as a companion dog. Particularly long lived, reaching 17-18 years old regularly.[2] Very attached to their owners, often being described as a ""one-person dog"".[2]","['the', 'kromfohrlander', 'kroUmfrlaendr', 'krohmfrlandr', 'commonly', 'known', 'as', 'kromi', 'is', 'a', 'breed', 'of', 'dog', 'that', 'originated', 'in', 'germany', 'it', 'is', 'used', 'as', 'a', 'companion', 'dog', 'particularly', 'long', 'lived', 'reaching', 'years', 'old', 'regularly', 'very', 'attached', 'to', 'their', 'owners', 'often', 'being', 'described', 'as', 'a', 'oneperson', 'dog']"
https://en.wikipedia.org/wiki/Kuchi_dog,Kuchi dog - Wikipedia,"The Kuchi Dog, also known as the Afghan Shepherd, is an Afghan livestock guardian dog, taking its name from the Kuchi people of Afghanistan.[1] It is a working dog following the nomads, protecting caravans and flocks of sheep, goats, camels and other livestock from wolves, big cats and thieves. ","['the', 'kuchi', 'dog', 'also', 'known', 'as', 'the', 'afghan', 'shepherd', 'is', 'an', 'afghan', 'livestock', 'guardian', 'dog', 'taking', 'its', 'name', 'from', 'the', 'kuchi', 'people', 'of', 'afghanistan', 'it', 'is', 'a', 'working', 'dog', 'following', 'the', 'nomads', 'protecting', 'caravans', 'and', 'flocks', 'of', 'sheep', 'goats', 'camels', 'and', 'other', 'livestock', 'from', 'wolves', 'big', 'cats', 'and', 'thieves']"
https://en.wikipedia.org/wiki/Kunming_dog,Kunming dog - Wikipedia,"The Kunming dog, Chinese Kunming Dog, Kunming Wolfdog, or Chinese Kunming Wolfdog (Mandarin: 昆明犬 Kūnmíng quǎn) is a wolf-dog breed of working dog developed in Kunming, China in the 1950s from Alsatians hybridized with local dogs; even wolf–dog hybrids. It was recognized as a breed in 2007. It is frequently used by the police and military in its country of origin and has been exported to various other countries.[1] It is the only working dog breed developed in China with international recognition. [2] It has a yellow and black coat.[3]The Kumming Dog is also used to perform many duties. These include, but are not limited to, discovering odors emitted by narcotics and explosives, uncovering human remains, and saving people. Male Kumming dogs are usually 60-75 cm in height and female Kumming dogs average a height of 60-65 cm in height making them slightly smaller.[2]","['the', 'kunming', 'dog', 'chinese', 'kunming', 'dog', 'kunming', 'wolfdog', 'or', 'chinese', 'kunming', 'wolfdog', 'mandarin', 'Kun', 'Ming', 'Quan', 'kunming', 'quan', 'is', 'a', 'wolfdog', 'breed', 'of', 'working', 'dog', 'developed', 'in', 'kunming', 'china', 'in', 'the', 's', 'from', 'alsatians', 'hybridized', 'with', 'local', 'dogs', 'even', 'wolfdog', 'hybrids', 'it', 'was', 'recognized', 'as', 'a', 'breed', 'in', 'it', 'is', 'frequently', 'used', 'by', 'the', 'police', 'and', 'military', 'in', 'its', 'country', 'of', 'origin', 'and', 'has', 'been', 'exported', 'to', 'various', 'other', 'countries', 'it', 'is', 'the', 'only', 'working', 'dog', 'breed', 'developed', 'in', 'china', 'with', 'international', 'recognition', 'it', 'has', 'a', 'yellow', 'and', 'black', 'coatthe', 'kumming', 'dog', 'is', 'also', 'used', 'to', 'perform', 'many', 'duties', 'these', 'include', 'but', 'are', 'not', 'limited', 'to', 'discovering', 'odors', 'emitted', 'by', 'narcotics', 'and', 'explosives', 'uncovering', 'human', 'remains', 'and', 'saving', 'people', 'male', 'kumming', 'dogs', 'are', 'usually', 'cm', 'in', 'height', 'and', 'female', 'kumming', 'dogs', 'average', 'a', 'height', 'of', 'cm', 'in', 'height', 'making', 'them', 'slightly', 'smaller']"
https://en.wikipedia.org/wiki/Kurdish_Mastiff,Kurdish Mastiff - Wikipedia,"The Kurdish Mastiff,[1][2][3][4] Assyrian Shepherd,[3] or Pishdar dog[5] (Kurdish: سەگی پشدەری) is a dog landrace native to the mountainous Kurdistan Region in Iraq.[3][5] This dog is often used as a livestock guardian against predators and number around a few thousand heads.[5] They have been compared to the Kangal Dog and the Akbash.[5] ","['the', 'kurdish', 'mastiff', 'assyrian', 'shepherd', 'or', 'pishdar', 'dog', 'kurdish', 'saegy', 'pshdaery', 'is', 'a', 'dog', 'landrace', 'native', 'to', 'the', 'mountainous', 'kurdistan', 'region', 'in', 'iraq', 'this', 'dog', 'is', 'often', 'used', 'as', 'a', 'livestock', 'guardian', 'against', 'predators', 'and', 'number', 'around', 'a', 'few', 'thousand', 'heads', 'they', 'have', 'been', 'compared', 'to', 'the', 'kangal', 'dog', 'and', 'the', 'akbash']"
https://en.wikipedia.org/wiki/Kuvasz,Kuvasz - Wikipedia,"The Kuvasz[a] is a traditional Hungarian breed of flock guardian dog. Mention of the breed can be found in old Hungarian texts. They have historically been royal guard dogs, or guarded livestock, but have been increasingly found in homes as pets over the last seventy years. The American Kennel Club includes the breed in the working dog group.","['the', 'kuvasza', 'is', 'a', 'traditional', 'hungarian', 'breed', 'of', 'flock', 'guardian', 'dog', 'mention', 'of', 'the', 'breed', 'can', 'be', 'found', 'in', 'old', 'hungarian', 'texts', 'they', 'have', 'historically', 'been', 'royal', 'guard', 'dogs', 'or', 'guarded', 'livestock', 'but', 'have', 'been', 'increasingly', 'found', 'in', 'homes', 'as', 'pets', 'over', 'the', 'last', 'seventy', 'years', 'the', 'american', 'kennel', 'club', 'includes', 'the', 'breed', 'in', 'the', 'working', 'dog', 'group']"
https://en.wikipedia.org/wiki/Labrador_Retriever,Labrador Retriever - Wikipedia,"The Labrador Retriever or simply Labrador, is a British breed of retriever gun dog. It was developed in the United Kingdom from fishing dogs imported from the colony of Newfoundland (now a province of Canada), and was named after the Labrador region of that colony. It is among the most commonly kept dogs in several countries, particularly in the Western world.","['the', 'labrador', 'retriever', 'or', 'simply', 'labrador', 'is', 'a', 'british', 'breed', 'of', 'retriever', 'gun', 'dog', 'it', 'was', 'developed', 'in', 'the', 'united', 'kingdom', 'from', 'fishing', 'dogs', 'imported', 'from', 'the', 'colony', 'of', 'newfoundland', 'now', 'a', 'province', 'of', 'canada', 'and', 'was', 'named', 'after', 'the', 'labrador', 'region', 'of', 'that', 'colony', 'it', 'is', 'among', 'the', 'most', 'commonly', 'kept', 'dogs', 'in', 'several', 'countries', 'particularly', 'in', 'the', 'western', 'world']"
https://en.wikipedia.org/wiki/Lagotto_Romagnolo,Lagotto Romagnolo - Wikipedia,"The Lagotto Romagnolo[a] is an Italian breed of dog. It originates in the marshlands of the Delta del Po in the eastern part of the Romagna sub-region of Italy. The name derives from Romagnol can lagòt, meaning ""water dog"".[2] Its traditional function was as a gun dog, specifically a water retriever; since the drainage of large areas of wetland habitat in its area of origin, it is now more often used to hunt for truffles.[3][1]","['the', 'lagotto', 'romagnoloa', 'is', 'an', 'italian', 'breed', 'of', 'dog', 'it', 'originates', 'in', 'the', 'marshlands', 'of', 'the', 'delta', 'del', 'po', 'in', 'the', 'eastern', 'part', 'of', 'the', 'romagna', 'subregion', 'of', 'italy', 'the', 'name', 'derives', 'from', 'romagnol', 'can', 'lagot', 'meaning', 'water', 'dog', 'its', 'traditional', 'function', 'was', 'as', 'a', 'gun', 'dog', 'specifically', 'a', 'water', 'retriever', 'since', 'the', 'drainage', 'of', 'large', 'areas', 'of', 'wetland', 'habitat', 'in', 'its', 'area', 'of', 'origin', 'it', 'is', 'now', 'more', 'often', 'used', 'to', 'hunt', 'for', 'truffles']"
https://en.wikipedia.org/wiki/Lakeland_Terrier,Lakeland Terrier - Wikipedia,"The Lakeland Terrier is a dog breed, which takes its name from its place of origin,[1] the Lake District  in England. The dog is a small to mid-size member of the Terrier family. While independent in personality, it interacts well with owners and all family members,[2] and is mostly hypo-allergenic (non shedding).[3] In the United Kingdom, the Lakeland Terrier is considered a vulnerable dog breed at risk of going extinct through low levels of breeding, according to The Kennel Club.[4] In the United States, the Lakeland Terrier ranked 148 out of 193 breeds by number of American Kennel Club puppy registrations in 2019.[5] ","['the', 'lakeland', 'terrier', 'is', 'a', 'dog', 'breed', 'which', 'takes', 'its', 'name', 'from', 'its', 'place', 'of', 'origin', 'the', 'lake', 'district', 'in', 'england', 'the', 'dog', 'is', 'a', 'small', 'to', 'midsize', 'member', 'of', 'the', 'terrier', 'family', 'while', 'independent', 'in', 'personality', 'it', 'interacts', 'well', 'with', 'owners', 'and', 'all', 'family', 'members', 'and', 'is', 'mostly', 'hypoallergenic', 'non', 'shedding', 'in', 'the', 'united', 'kingdom', 'the', 'lakeland', 'terrier', 'is', 'considered', 'a', 'vulnerable', 'dog', 'breed', 'at', 'risk', 'of', 'going', 'extinct', 'through', 'low', 'levels', 'of', 'breeding', 'according', 'to', 'the', 'kennel', 'club', 'in', 'the', 'united', 'states', 'the', 'lakeland', 'terrier', 'ranked', 'out', 'of', 'breeds', 'by', 'number', 'of', 'american', 'kennel', 'club', 'puppy', 'registrations', 'in']"
https://en.wikipedia.org/wiki/Lancashire_Heeler,Lancashire Heeler - Wikipedia,The Lancashire Heeler is a small breed of dog developed for use as a drover and herder of cattle. The Lancashire Heeler is listed by the Kennel Club (UK) as an endangered breed.,"['the', 'lancashire', 'heeler', 'is', 'a', 'small', 'breed', 'of', 'dog', 'developed', 'for', 'use', 'as', 'a', 'drover', 'and', 'herder', 'of', 'cattle', 'the', 'lancashire', 'heeler', 'is', 'listed', 'by', 'the', 'kennel', 'club', 'uk', 'as', 'an', 'endangered', 'breed']"
https://en.wikipedia.org/wiki/Landseer_(dog),Landseer dog - Wikipedia,The Landseer is a dog that originated in Canada. It is a black-and-white variety of the Newfoundland that is recognised as an independent breed in continental Europe.,"['the', 'landseer', 'is', 'a', 'dog', 'that', 'originated', 'in', 'canada', 'it', 'is', 'a', 'blackandwhite', 'variety', 'of', 'the', 'newfoundland', 'that', 'is', 'recognised', 'as', 'an', 'independent', 'breed', 'in', 'continental', 'europe']"
https://en.wikipedia.org/wiki/Lapponian_Herder,Lapponian Herder - Wikipedia,"The Lapponian Herder (Lapinporokoira or Lapp Reindeer Dog or Lapsk Vallhund) is a breed of dog from Finland, one of three Lapphund breeds developed from a type of dog used by the Sami people for herding and guarding their reindeer.","['the', 'lapponian', 'herder', 'lapinporokoira', 'or', 'lapp', 'reindeer', 'dog', 'or', 'lapsk', 'vallhund', 'is', 'a', 'breed', 'of', 'dog', 'from', 'finland', 'one', 'of', 'three', 'lapphund', 'breeds', 'developed', 'from', 'a', 'type', 'of', 'dog', 'used', 'by', 'the', 'sami', 'people', 'for', 'herding', 'and', 'guarding', 'their', 'reindeer']"
https://en.wikipedia.org/wiki/Large_M%C3%BCnsterl%C3%A4nder,Large Münsterländer - Wikipedia,The Large Münsterländer (or Großer Münsterländer) is a breed of gun dog originally from the Münster region in Germany.[1][2],"['the', 'large', 'munsterlander', 'or', 'grosser', 'munsterlander', 'is', 'a', 'breed', 'of', 'gun', 'dog', 'originally', 'from', 'the', 'munster', 'region', 'in', 'germany']"
https://en.wikipedia.org/wiki/Leonberger,Leonberger - Wikipedia,"The Leonberger is a dog breed, whose name derives from the city of Leonberg in Baden-Württemberg, Germany.","['the', 'leonberger', 'is', 'a', 'dog', 'breed', 'whose', 'name', 'derives', 'from', 'the', 'city', 'of', 'leonberg', 'in', 'badenwurttemberg', 'germany']"
https://en.wikipedia.org/wiki/Levriero_Sardo,Levriero Sardo - Wikipedia,"  The Levriero Sardo (Sardinian: Cani de lèpori) is a very rare breed of dog originating in Sardinia. Few specimens exist, but some Sardinian breeders are dedicated to the breed.[1] Locally, the breed is also called vertreddru, which roughly translates to ""little hunting dog.""[2]","['the', 'levriero', 'sardo', 'sardinian', 'cani', 'de', 'lepori', 'is', 'a', 'very', 'rare', 'breed', 'of', 'dog', 'originating', 'in', 'sardinia', 'few', 'specimens', 'exist', 'but', 'some', 'sardinian', 'breeders', 'are', 'dedicated', 'to', 'the', 'breed', 'locally', 'the', 'breed', 'is', 'also', 'called', 'vertreddru', 'which', 'roughly', 'translates', 'to', 'little', 'hunting', 'dog']"
https://en.wikipedia.org/wiki/Lhasa_Apso,Lhasa Apso - Wikipedia,The Lhasa Apso (/ˈlɑːsə ˈæpsoʊ/ LAH-sə AP-soh) is a non-sporting dog breed originating in Tibet.[3] It has traditionally been used as an interior sentinel.,"['the', 'lhasa', 'apso', 'las', 'aepsoU', 'lahs', 'apsoh', 'is', 'a', 'nonsporting', 'dog', 'breed', 'originating', 'in', 'tibet', 'it', 'has', 'traditionally', 'been', 'used', 'as', 'an', 'interior', 'sentinel']"
https://en.wikipedia.org/wiki/Liangshan_Dog,Liangshan Dog - Wikipedia,"The Liangshan Dog (Chinese: 凉山犬) is a medium-sized semi-feral scenthound originally bred by the Yi people of Liangshan Yi Prefecture in Sichuan province, China.[1] Liangshan dogs are prized for their tracking ability, endurance and ferocity while hunting wild boar in mountainous terrain.[2] Liangshan dogs hunt a variety of prey at variable altitudes and climates and are often deliberately underfed to improve drive to be successful.","['the', 'liangshan', 'dog', 'chinese', 'Liang', 'Shan', 'Quan', 'is', 'a', 'mediumsized', 'semiferal', 'scenthound', 'originally', 'bred', 'by', 'the', 'yi', 'people', 'of', 'liangshan', 'yi', 'prefecture', 'in', 'sichuan', 'province', 'china', 'liangshan', 'dogs', 'are', 'prized', 'for', 'their', 'tracking', 'ability', 'endurance', 'and', 'ferocity', 'while', 'hunting', 'wild', 'boar', 'in', 'mountainous', 'terrain', 'liangshan', 'dogs', 'hunt', 'a', 'variety', 'of', 'prey', 'at', 'variable', 'altitudes', 'and', 'climates', 'and', 'are', 'often', 'deliberately', 'underfed', 'to', 'improve', 'drive', 'to', 'be', 'successful']"
https://en.wikipedia.org/wiki/Lithuanian_Hound,Lithuanian Hound - Wikipedia,"The Lithuanian Hound (Lithuanian: Lietuvių skalikas) is a rare, medium-size hunting dog from Lithuania. It is the only dog breed originating from Lithuania and dates back to the medieval Grand Duchy of Lithuania.[3] However, the breed is not recognized by the Fédération Cynologique Internationale (FCI).[4]","['the', 'lithuanian', 'hound', 'lithuanian', 'lietuviu', 'skalikas', 'is', 'a', 'rare', 'mediumsize', 'hunting', 'dog', 'from', 'lithuania', 'it', 'is', 'the', 'only', 'dog', 'breed', 'originating', 'from', 'lithuania', 'and', 'dates', 'back', 'to', 'the', 'medieval', 'grand', 'duchy', 'of', 'lithuania', 'however', 'the', 'breed', 'is', 'not', 'recognized', 'by', 'the', 'federation', 'cynologique', 'internationale', 'fci']"
